Depth,IsTerminal,Position,FeatureIndex,FeatureValue,Value0,Value1,Value2,Value3,Number
3.0,1.0,right,,,0.2755196470659838,-0.3020450703555884,0.0,-0.10010898562612382,150.0
2.0,0.0,right,9.0,288.0,,,,,150.0
3.0,1.0,left,,,-0.08249169728514828,0.4295721722368664,-0.0026521558883219054,-0.044965192565941975,150.0
3.0,1.0,right,,,-0.009364291433579662,-0.0,0.026022432511605187,-0.00023282587311219266,150.0
1.0,0.0,right,16.0,10.9,,,,,150.0
2.0,0.0,left,16.0,10.4,,,,,150.0
3.0,1.0,left,,,-0.13052820419557212,0.18182918249772495,0.0,-0.0,150.0
3.0,1.0,right,,,-0.12490572306656074,-0.1324205669396341,0.13673273537707037,0.0,150.0
2.0,0.0,right,4.0,1.0,,,,,150.0
3.0,1.0,left,,,-0.123449763027912,-0.14862016747130288,-0.0,0.1578559025113322,150.0
3.0,1.0,right,,,0.08273835214504231,0.1323230379561642,-0.1662423853760031,0.01588004407411996,150.0
0.0,0.0,,2.0,19237.0,,,,,151.0
1.0,0.0,left,2.0,16050.0,,,,,151.0
2.0,0.0,left,10.0,3.73,,,,,151.0
3.0,1.0,left,,,-0.015464499721057517,0.10470142511088615,-0.1364239044145738,0.07120949107851551,151.0
3.0,1.0,right,,,0.030652870896030155,-0.07060443297913427,0.03702614721846999,-0.035132373924677426,151.0
2.0,0.0,right,14.0,103.0,,,,,151.0
3.0,1.0,left,,,0.19972699814527559,-0.0,-0.05429806720130041,-0.030941633486098005,151.0
3.0,1.0,right,,,-0.1177943859418721,0.0,0.27245899498115767,-0.13985954079108695,151.0
1.0,0.0,right,16.0,10.8,,,,,151.0
2.0,0.0,left,11.0,41.0,,,,,151.0
3.0,1.0,left,,,-0.12683852185908212,0.15683766535483984,0.07151747895921606,-0.08150336049172521,151.0
3.0,1.0,right,,,-0.05332728994185575,0.0,-0.013554770254914195,0.060075067764250374,151.0
2.0,0.0,right,2.0,19358.0,,,,,151.0
3.0,1.0,left,,,-0.012970457629690454,0.0,0.0,-0.02086856169272789,151.0
3.0,1.0,right,,,-0.027471920827686562,-0.25792857306047146,-0.03047786790627248,0.18778956989501466,151.0
0.0,0.0,,10.0,3.36,,,,,152.0
1.0,0.0,left,13.0,93.0,,,,,152.0
2.0,0.0,left,11.0,58.0,,,,,152.0
3.0,1.0,left,,,0.00900215600236955,-0.0,-0.03757283789395412,0.09260138448148818,152.0
3.0,1.0,right,,,-0.02760588044821968,-0.05031185941596264,0.19082719352842767,-0.10211537907369704,152.0
2.0,0.0,right,13.0,193.0,,,,,152.0
3.0,1.0,left,,,-0.10829404804328911,0.0,-0.19330101141391842,0.20943553754562572,152.0
3.0,1.0,right,,,-0.12640736286578808,0.05776337460777217,0.0,0.0,152.0
1.0,0.0,right,15.0,226.0,,,,,152.0
2.0,0.0,left,16.0,11.0,,,,,152.0
3.0,1.0,left,,,-0.1417331222218622,-0.12149610805764915,0.2060233975871929,-0.0,152.0
3.0,1.0,right,,,-0.07262230935261281,0.0380044055308955,-0.031137396669948886,0.06253494536087983,152.0
2.0,0.0,right,13.0,120.0,,,,,152.0
3.0,1.0,left,,,0.02429250364389645,-0.0016654610903585193,-0.01274438181710133,0.019945328213625275,152.0
3.0,1.0,right,,,0.1502808331544707,0.16692501365474208,0.0,-0.21167434543573416,152.0
0.0,0.0,,12.0,1032.0,,,,,153.0
1.0,0.0,left,14.0,108.0,,,,,153.0
2.0,0.0,left,12.0,614.0,,,,,153.0
3.0,1.0,left,,,0.03647947377507458,0.0,-0.013492977186894267,0.008347364241482602,153.0
3.0,1.0,right,,,0.13571392429679435,-0.4264486013889029,0.10735290541177084,-0.030035261841030256,153.0
2.0,0.0,right,9.0,646.0,,,,,153.0
3.0,1.0,left,,,-0.13456561023968527,0.18068968993524848,0.0,-0.028917692735024175,153.0
3.0,1.0,right,,,0.06954175929041218,-0.027141324152001295,-0.02320664194451244,0.0640043376499609,153.0
1.0,0.0,right,14.0,90.0,,,,,153.0
2.0,0.0,left,15.0,284.0,,,,,153.0
3.0,1.0,left,,,-0.018762952745068593,-0.0,-0.08771233598112066,0.14618914408120814,153.0
3.0,1.0,right,,,-0.0736962626224945,0.49187751723382755,-0.046875465175283015,-0.040313858069886854,153.0
2.0,0.0,right,9.0,396.0,,,,,153.0
3.0,1.0,left,,,-0.12036205392171546,-0.2525681505408414,0.007195432997622292,0.12571412929923467,153.0
3.0,1.0,right,,,-0.035746095545709046,0.10469126868260577,0.0,-0.026084557263366462,153.0
0.0,0.0,,5.0,0.0,,,,,154.0
1.0,0.0,left,0.0,1349.0,,,,,154.0
2.0,0.0,left,10.0,3.77,,,,,154.0
3.0,1.0,left,,,-0.07995745381700253,0.09249953417688433,-0.09637748839754974,0.09834425136819888,154.0
3.0,1.0,right,,,-0.04790291236482218,-0.006657832046370216,0.03799259739750957,-0.004059426181148934,154.0
2.0,0.0,right,9.0,604.0,,,,,154.0
3.0,1.0,left,,,0.07170268373365543,0.047938761814698985,0.1461663922951184,-0.2311064567421277,154.0
3.0,1.0,right,,,0.16619724053830964,-0.04796290548004388,-0.08491147283988197,0.04173475450971104,154.0
1.0,0.0,right,10.0,3.87,,,,,154.0
2.0,0.0,left,4.0,1.0,,,,,154.0
3.0,1.0,left,,,-0.2267663250230195,-0.1392920725421942,0.025020128059162136,0.13938114740463978,154.0
3.0,1.0,right,,,-0.013146888638838014,0.00847842446481642,0.0,-0.0,154.0
2.0,0.0,right,10.0,4.04,,,,,154.0
3.0,1.0,left,,,0.008424390322827581,0.2916074021872117,-0.1634169307237907,0.016839758869530954,154.0
3.0,1.0,right,,,-0.04965639035017197,0.0,0.013642677567857184,-0.025585894115087514,154.0
0.0,0.0,,2.0,19270.0,,,,,155.0
1.0,0.0,left,15.0,431.0,,,,,155.0
2.0,0.0,left,2.0,16050.0,,,,,155.0
3.0,1.0,left,,,0.025106695855530967,-0.0,-0.04087893973552789,0.023108369960192242,155.0
3.0,1.0,right,,,0.0383853607693,-0.053591904645356514,0.15205802537525515,-0.11042541066823466,155.0
2.0,1.0,right,,,-0.07324801506684096,0.3369790595778568,-0.0,-0.05944932977618223,155.0
1.0,0.0,right,16.0,9.9,,,,,155.0
2.0,0.0,left,10.0,3.35,,,,,155.0
3.0,1.0,left,,,-0.03590232028546262,0.24212648568110176,0.0,-0.08962242381545285,155.0
3.0,1.0,right,,,0.050382428371062674,-0.1386383956354142,0.03842849020854014,-0.028313671463434626,155.0
2.0,0.0,right,10.0,3.49,,,,,155.0
3.0,1.0,left,,,-0.13615747272846726,-0.09096539018940053,-0.09771368055174222,0.24143117126572322,155.0
3.0,1.0,right,,,-0.08696123039239895,0.11137798024381568,-0.0,0.0,155.0
0.0,0.0,,14.0,280.0,,,,,156.0
1.0,0.0,left,14.0,108.0,,,,,156.0
2.0,0.0,left,12.0,1032.0,,,,,156.0
3.0,1.0,left,,,0.1528854239046465,-0.33591410672143407,0.02896935255366058,-0.017453816786287896,156.0
3.0,1.0,right,,,-0.016826508184327696,0.1924364837720359,-0.13623066613618745,0.04395977956368042,156.0
2.0,0.0,right,4.0,0.0,,,,,156.0
3.0,1.0,left,,,-0.2627300703565967,0.08683736255827995,0.25037596927874184,-0.046677677331845205,156.0
3.0,1.0,right,,,-0.021223410887834658,-0.0,-0.0,0.09642331599024918,156.0
1.0,0.0,right,1.0,0.0,,,,,156.0
2.0,0.0,left,10.0,3.81,,,,,156.0
3.0,1.0,left,,,0.0,-0.03636993925850174,0.10939945217538756,-0.06199899107621055,156.0
3.0,1.0,right,,,0.12061977622196991,0.16553033801009048,-0.12839684830493928,-0.01744547790031576,156.0
2.0,1.0,right,,,-0.05119132090621027,0.0,-0.21339563711961243,0.20342353686183404,156.0
0.0,0.0,,15.0,129.0,,,,,157.0
1.0,1.0,left,,,-0.06548256751257236,-0.0,-0.12908351345137845,0.18066888715490206,157.0
1.0,0.0,right,15.0,231.0,,,,,157.0
2.0,0.0,left,0.0,1012.0,,,,,157.0
3.0,1.0,left,,,-0.058837852051392775,-0.003065193227859017,-0.0297054054876897,0.14000910472182101,157.0
3.0,1.0,right,,,-0.13715853776689055,0.05084965686752543,0.2518044634587754,-0.12749780008638992,157.0
2.0,0.0,right,2.0,23011.0,,,,,157.0
3.0,1.0,left,,,0.09496385697598518,0.013185360769502552,-0.06049612183650617,-0.0,157.0
3.0,1.0,right,,,-0.11705484037831883,-0.12498716457368252,0.11752441685154114,0.005472697233549172,157.0
0.0,0.0,,8.0,0.5,,,,,158.0
1.0,0.0,left,14.0,80.0,,,,,158.0
2.0,1.0,left,,,0.002610200534594093,-0.0,0.028475350822031648,-0.045762399765415025,158.0
2.0,0.0,right,15.0,226.0,,,,,158.0
3.0,1.0,left,,,0.060620025984580043,-0.0,0.0,-0.024466756761041975,158.0
3.0,1.0,right,,,0.04933502691554369,0.3043454346412615,-0.020264002970268827,-0.09135100915346399,158.0
1.0,0.0,right,9.0,396.0,,,,,158.0
2.0,0.0,left,14.0,90.0,,,,,158.0
3.0,1.0,left,,,-0.004524191940350227,0.00883022544081831,-0.019643455811177712,0.02001982691612074,158.0
3.0,1.0,right,,,-0.13968785745784681,-0.3432310636222188,0.033023165872979,0.1509779517088939,158.0
2.0,0.0,right,14.0,280.0,,,,,158.0
3.0,1.0,left,,,-0.033594348688595274,0.1714215804209198,0.11168319161999597,-0.1513111873744094,158.0
3.0,1.0,right,,,-0.016869528992575815,0.0,-0.07358340328313692,0.06458744404314329,158.0
0.0,0.0,,10.0,3.37,,,,,159.0
1.0,0.0,left,13.0,97.0,,,,,159.0
2.0,0.0,left,11.0,58.0,,,,,159.0
3.0,1.0,left,,,0.006478363074979957,-0.0,-0.0565386780366728,0.08432778646674323,159.0
3.0,1.0,right,,,-0.03154881142244761,-0.06226561655683106,0.1957261357047059,-0.09549384168976194,159.0
2.0,0.0,right,10.0,3.33,,,,,159.0
3.0,1.0,left,,,-0.1674967321596325,0.0,-0.0,0.10642574962125906,159.0
3.0,1.0,right,,,-0.052670908632278746,0.3207221891551372,-0.148710156833822,0.04315781928195925,159.0
1.0,0.0,right,15.0,226.0,,,,,159.0
2.0,0.0,left,16.0,11.0,,,,,159.0
3.0,1.0,left,,,-0.1349664982498715,-0.16377300029438863,0.20942534042728075,-0.0,159.0
3.0,1.0,right,,,-0.07102432405718323,0.03808732034174579,-0.029248256212823606,0.060275762273640246,159.0
2.0,0.0,right,13.0,102.3,,,,,159.0
3.0,1.0,left,,,0.07610140393124326,-0.0,-0.10347732926729092,0.030072692397171776,159.0
3.0,1.0,right,,,0.09592520159298157,0.0013337261802991301,0.07215477242092483,-0.1714437775753794,159.0
0.0,0.0,,5.0,0.0,,,,,160.0
1.0,0.0,left,10.0,3.6,,,,,160.0
2.0,0.0,left,12.0,733.0,,,,,160.0
3.0,1.0,left,,,0.1264164891002666,-0.010458522269439219,-0.026224276224713614,0.02130160263024414,160.0
3.0,1.0,right,,,-0.1007902838069628,0.21781479661053374,-0.0,-0.004727392596813037,160.0
2.0,0.0,right,12.0,1653.0,,,,,160.0
3.0,1.0,left,,,0.017091475619848612,-0.14804309522783662,0.14585746324399945,-0.0796325066849671,160.0
3.0,1.0,right,,,0.1027733130650518,0.016016700338945783,-0.007681146495801483,-0.04338079570593678,160.0
1.0,0.0,right,8.0,0.6,,,,,160.0
2.0,0.0,left,16.0,10.7,,,,,160.0
3.0,1.0,left,,,-0.05817090326817306,0.31749114811949203,0.0,-0.10114856965963057,160.0
3.0,1.0,right,,,-0.03690074178867234,0.0,-0.03606780915388946,0.09304238371770694,160.0
2.0,0.0,right,3.0,0.0,,,,,160.0
3.0,1.0,left,,,-0.11627184650132547,-0.14870248173781372,0.0,0.09488445816388738,160.0
3.0,1.0,right,,,-0.06578017759679114,0.2111251331934198,-0.0,-0.03378762105811463,160.0
0.0,0.0,,2.0,19237.0,,,,,161.0
1.0,0.0,left,2.0,17525.0,,,,,161.0
2.0,0.0,left,8.0,2.3,,,,,161.0
3.0,1.0,left,,,0.06414859062663966,0.0,-0.10414472053394552,0.030707146205030407,161.0
3.0,1.0,right,,,-0.14427003249711484,-0.05185436576871462,0.1251881028926916,0.0,161.0
2.0,0.0,right,0.0,552.0,,,,,161.0
3.0,1.0,left,,,0.07702591330086411,-0.0,-0.0,0.031723403371798936,161.0
3.0,1.0,right,,,0.03333292590375653,0.1563917864084766,0.1663982369844097,-0.2549017708122315,161.0
1.0,0.0,right,16.0,10.8,,,,,161.0
2.0,0.0,left,11.0,50.0,,,,,161.0
3.0,1.0,left,,,-0.13247927776508592,0.20859136079033264,0.027277788970169248,-0.062185435437275796,161.0
3.0,1.0,right,,,-0.039921262012661544,-0.0,-0.0,0.05128366888825274,161.0
2.0,0.0,right,2.0,23445.0,,,,,161.0
3.0,1.0,left,,,0.031063946751102505,-0.03662432112935482,-0.15200891381255388,0.1569672415249841,161.0
3.0,1.0,right,,,-0.08333518608506993,-0.13287628179714522,0.04346614533992477,0.04066257552827637,161.0
0.0,0.0,,12.0,754.0,,,,,162.0
1.0,0.0,left,13.0,56.0,,,,,162.0
2.0,0.0,left,11.0,35.0,,,,,162.0
3.0,1.0,left,,,-0.03668285521828248,-0.0,0.0,-0.033097148757258166,162.0
3.0,1.0,right,,,0.037914165929315014,0.1476641682401256,-0.08767252007583454,0.0012688847588812942,162.0
2.0,0.0,right,14.0,74.0,,,,,162.0
3.0,1.0,left,,,-0.048706006299030796,-0.01065333356048187,0.04655495251548358,-0.0064078717994126965,162.0
3.0,1.0,right,,,0.19796290526949173,-0.16984240546715512,-0.11953824810779673,0.07467063872636573,162.0
1.0,0.0,right,2.0,13178.0,,,,,162.0
2.0,0.0,left,11.0,97.0,,,,,162.0
3.0,1.0,left,,,0.11496276644967855,0.0,-0.13371659773024883,0.02989967919777964,162.0
3.0,1.0,right,,,0.02716632391998557,-0.11885231210344575,0.08413136150693047,-0.05077133388017228,162.0
2.0,0.0,right,4.0,0.0,,,,,162.0
3.0,1.0,left,,,-0.22264750400578986,0.010431246529895896,0.1359204284008983,0.0,162.0
3.0,1.0,right,,,-0.0734482204915975,0.10884147435924299,-0.05115551015866446,0.0455656027319421,162.0
0.0,0.0,,0.0,2202.0,,,,,163.0
1.0,0.0,left,0.0,1350.0,,,,,163.0
2.0,0.0,left,12.0,2250.0,,,,,163.0
3.0,1.0,left,,,-0.17001912327163146,0.0,-0.1320370983920679,0.2073334027807116,163.0
3.0,1.0,right,,,0.0,0.0,0.014864823315650436,-0.0408819398147231,163.0
2.0,0.0,right,8.0,1.3,,,,,163.0
3.0,1.0,left,,,0.12044628238606586,-0.18209641251718578,-0.0,0.0,163.0
3.0,1.0,right,,,-0.10908819637916034,-0.011894073781945694,0.26675212666366677,-0.0914700862264958,163.0
1.0,0.0,right,5.0,0.0,,,,,163.0
2.0,0.0,left,11.0,27.0,,,,,163.0
3.0,1.0,left,,,0.05415024609038861,0.33484605789372784,-0.08819908207687546,-0.06191431260309384,163.0
3.0,1.0,right,,,0.07127825034585368,-0.0,0.04763120079586482,-0.10649606608366245,163.0
2.0,0.0,right,11.0,67.0,,,,,163.0
3.0,1.0,left,,,-0.07494916533659862,-0.07878755732065998,-0.0,0.128428116585775,163.0
3.0,1.0,right,,,-0.10333233359003698,0.3066332798215037,-0.01132186379895224,0.0,163.0
0.0,0.0,,10.0,3.37,,,,,164.0
1.0,0.0,left,13.0,97.0,,,,,164.0
2.0,0.0,left,11.0,58.0,,,,,164.0
3.0,1.0,left,,,0.006085305973895219,-0.0,-0.05436977210092142,0.08298215261167056,164.0
3.0,1.0,right,,,-0.030642593153178924,-0.06069622031947282,0.19179602349793773,-0.09401130495725396,164.0
2.0,0.0,right,13.0,193.0,,,,,164.0
3.0,1.0,left,,,-0.10484778565889089,0.08845515125932207,-0.1954038445753882,0.17443598899611235,164.0
3.0,1.0,right,,,-0.12049832287427087,0.05591318457884653,0.0,0.0,164.0
1.0,0.0,right,15.0,226.0,,,,,164.0
2.0,0.0,left,15.0,142.0,,,,,164.0
3.0,1.0,left,,,-0.06379025843880634,0.020517477991238278,-0.02202103048360579,0.05810712286921979,164.0
3.0,1.0,right,,,-0.1346314212135918,-0.17581253627495327,0.20858558911397737,-0.0,164.0
2.0,0.0,right,9.0,280.0,,,,,164.0
3.0,1.0,left,,,0.1629435942910225,0.22118145858376762,-0.04707583692554085,-0.12259648832600362,164.0
3.0,1.0,right,,,0.03474505383131099,-0.04116660947762295,0.0,-0.0,164.0
0.0,0.0,,2.0,19237.0,,,,,165.0
1.0,0.0,left,2.0,17525.0,,,,,165.0
2.0,0.0,left,8.0,2.3,,,,,165.0
3.0,1.0,left,,,0.06363269496593121,0.0,-0.10177336544174645,0.029695200954975794,165.0
3.0,1.0,right,,,-0.14151282742132065,-0.05013045640261282,0.12099006416508787,0.0,165.0
2.0,0.0,right,0.0,552.0,,,,,165.0
3.0,1.0,left,,,0.07720822771646194,-0.0,-0.0,0.03118298635486304,165.0
3.0,1.0,right,,,0.035629849305458025,0.15168514803777516,0.1608177978139096,-0.25141650984622055,165.0
1.0,0.0,right,16.0,10.8,,,,,165.0
2.0,0.0,left,11.0,41.0,,,,,165.0
3.0,1.0,left,,,-0.12351874195015113,0.1472981221926491,0.06860639624360414,-0.07915368499279966,165.0
3.0,1.0,right,,,-0.04650901736172902,0.0,-0.013680706801311213,0.05515205612012302,165.0
2.0,0.0,right,15.0,336.0,,,,,165.0
3.0,1.0,left,,,-0.005322540969815964,-0.11614969145581062,-0.10617685944652494,0.17857477616091533,165.0
3.0,1.0,right,,,-0.031089827139858094,-0.02562228754865821,0.038822092325930535,-0.010294133295029817,165.0
0.0,0.0,,14.0,280.0,,,,,166.0
1.0,0.0,left,14.0,108.0,,,,,166.0
2.0,0.0,left,12.0,1032.0,,,,,166.0
3.0,1.0,left,,,0.1511401162954241,-0.3282927811581191,0.027588861886756882,-0.017987917786234257,166.0
3.0,1.0,right,,,-0.012055605705443704,0.1796851409545356,-0.13210169977690495,0.04237097130691537,166.0
2.0,0.0,right,4.0,0.0,,,,,166.0
3.0,1.0,left,,,-0.25637865248415304,0.0874545166339577,0.2356101376646129,-0.0418788760080347,166.0
3.0,1.0,right,,,-0.020363563975494544,-0.0,-0.0,0.0928903478963343,166.0
1.0,0.0,right,1.0,0.0,,,,,166.0
2.0,0.0,left,10.0,3.81,,,,,166.0
3.0,1.0,left,,,0.0,-0.0353364542652603,0.10278026179025809,-0.060013585466615615,166.0
3.0,1.0,right,,,0.1199233463616322,0.1571573516040327,-0.12486960910546079,-0.016556190795156463,166.0
2.0,1.0,right,,,-0.04628561404509939,0.0,-0.2075506124018629,0.195254976624524,166.0
0.0,0.0,,5.0,0.0,,,,,167.0
1.0,0.0,left,10.0,3.6,,,,,167.0
2.0,0.0,left,6.0,0.0,,,,,167.0
3.0,1.0,left,,,0.03894218650160794,0.12335172353261034,-0.10448890388835821,0.0,167.0
3.0,1.0,right,,,-0.06378824313443794,-0.0,0.04201925101103464,-0.029627006642999137,167.0
2.0,0.0,right,12.0,1653.0,,,,,167.0
3.0,1.0,left,,,0.018915330652182157,-0.1452378720172848,0.1389971850522911,-0.0773101452135486,167.0
3.0,1.0,right,,,0.10377507277799117,0.009510412509747962,-0.006905621633571515,-0.04234255556103327,167.0
1.0,0.0,right,10.0,3.87,,,,,167.0
2.0,0.0,left,4.0,1.0,,,,,167.0
3.0,1.0,left,,,-0.21676715861937182,-0.13266427648148144,0.01928566262621846,0.13403013588740736,167.0
3.0,1.0,right,,,-0.006940325580582652,0.009949344197655682,0.0,-0.0,167.0
2.0,0.0,right,10.0,4.04,,,,,167.0
3.0,1.0,left,,,0.01051740174331711,0.28139443630231975,-0.16068755432674733,0.017258357923825754,167.0
3.0,1.0,right,,,-0.047557264482890944,0.0,0.012496218487481253,-0.025507011540466216,167.0
0.0,0.0,,15.0,129.0,,,,,168.0
1.0,1.0,left,,,-0.06203905734821662,-0.0,-0.12290215154516751,0.1735114681118689,168.0
1.0,0.0,right,15.0,231.0,,,,,168.0
2.0,0.0,left,0.0,1012.0,,,,,168.0
3.0,1.0,left,,,-0.05562388523484161,-0.0004595554811518271,-0.024745095891898203,0.1341393089097118,168.0
3.0,1.0,right,,,-0.1294573500917775,0.05452158711086948,0.23707676381112958,-0.1247361996546107,168.0
2.0,0.0,right,2.0,23011.0,,,,,168.0
3.0,1.0,left,,,0.09968914739200978,0.008142351944399481,-0.06166374053052988,-0.0,168.0
3.0,1.0,right,,,-0.11425111446335592,-0.12204423607175181,0.11520152447562387,0.004169558483580398,168.0
0.0,0.0,,2.0,19270.0,,,,,169.0
1.0,0.0,left,15.0,431.0,,,,,169.0
2.0,0.0,left,2.0,16050.0,,,,,169.0
3.0,1.0,left,,,0.029992901223241407,-0.0,-0.044085787080513916,0.02119571902212845,169.0
3.0,1.0,right,,,0.046901499313638545,-0.05425403537819759,0.13741493046000597,-0.10617476002166233,169.0
2.0,1.0,right,,,-0.07176563292670136,0.32355772666759064,-0.0,-0.058334561909439586,169.0
1.0,0.0,right,16.0,9.9,,,,,169.0
2.0,0.0,left,10.0,3.35,,,,,169.0
3.0,1.0,left,,,-0.03388557247497707,0.23429179489861146,0.0,-0.08939334522313337,169.0
3.0,1.0,right,,,0.052587250100626766,-0.13212595144766348,0.0294356541139585,-0.025828676869139554,169.0
2.0,0.0,right,11.0,13.0,,,,,169.0
3.0,1.0,left,,,0.12663827705494013,-0.0,-0.0,-0.018960585976583313,169.0
3.0,1.0,right,,,-0.27726393870696286,0.0034332890069188188,-0.026764300191463558,0.2003790291058485,169.0
0.0,0.0,,10.0,3.37,,,,,170.0
1.0,0.0,left,13.0,97.0,,,,,170.0
2.0,0.0,left,11.0,58.0,,,,,170.0
3.0,1.0,left,,,0.007256124904546062,-0.0,-0.05248297892474647,0.08123476542160403,170.0
3.0,1.0,right,,,-0.029573847887146502,-0.05800858541884077,0.18744070664955872,-0.09275905390262508,170.0
2.0,0.0,right,10.0,3.33,,,,,170.0
3.0,1.0,left,,,-0.1602152090288264,0.0,-0.0,0.10031853413382434,170.0
3.0,1.0,right,,,-0.05007968247583759,0.3089654881928431,-0.14215576614603215,0.041143041241718296,170.0
1.0,0.0,right,15.0,226.0,,,,,170.0
2.0,0.0,left,16.0,11.0,,,,,170.0
3.0,1.0,left,,,-0.12886325164367715,-0.1567482536886537,0.19661339957219343,-0.0,170.0
3.0,1.0,right,,,-0.06743204910688956,0.041080095558401766,-0.028548430869970123,0.05641959532871097,170.0
2.0,0.0,right,13.0,102.3,,,,,170.0
3.0,1.0,left,,,0.07688070718231274,-0.0,-0.10325838047881068,0.030416886317578953,170.0
3.0,1.0,right,,,0.09888418692282316,0.0,0.06693074802513047,-0.1690117494548378,170.0
0.0,0.0,,14.0,280.0,,,,,171.0
1.0,0.0,left,14.0,108.0,,,,,171.0
2.0,0.0,left,12.0,1032.0,,,,,171.0
3.0,1.0,left,,,0.14969881417664632,-0.3204961264851237,0.02638985612429859,-0.018785644548672632,171.0
3.0,1.0,right,,,-0.010803029476863511,0.17340046642624463,-0.12764167700596998,0.040750539182634646,171.0
2.0,0.0,right,12.0,983.0,,,,,171.0
3.0,1.0,left,,,-0.11128498315821232,0.26394304514205164,0.0,-0.04828194865029044,171.0
3.0,1.0,right,,,-0.21246852003387917,-0.013547224732899793,0.20459210270529882,0.0,171.0
1.0,0.0,right,1.0,0.0,,,,,171.0
2.0,0.0,left,10.0,3.81,,,,,171.0
3.0,1.0,left,,,0.0,-0.030132453182018654,0.09561195362286583,-0.05788580985882639,171.0
3.0,1.0,right,,,0.11921054268588221,0.15240457870257768,-0.12299479434749512,-0.015776163245236237,171.0
2.0,1.0,right,,,-0.04397782030694351,0.0,-0.20279119763640374,0.19027682739265228,171.0
0.0,0.0,,5.0,0.0,,,,,172.0
1.0,0.0,left,0.0,1349.0,,,,,172.0
2.0,0.0,left,13.0,137.0,,,,,172.0
3.0,1.0,left,,,-0.09027434691116548,-0.0,-0.048633083898784374,0.162705093947839,172.0
3.0,1.0,right,,,-0.034300518986842,0.054743389571475426,0.0,-0.07467199835388871,172.0
2.0,0.0,right,9.0,604.0,,,,,172.0
3.0,1.0,left,,,0.07662579970933008,0.044176564495788995,0.13056371642222897,-0.2236895499689068,172.0
3.0,1.0,right,,,0.16242775679940355,-0.050880646165824855,-0.08221464533443823,0.04348135822965071,172.0
1.0,0.0,right,9.0,396.0,,,,,172.0
2.0,0.0,left,9.0,257.0,,,,,172.0
3.0,1.0,left,,,-0.07726980131683535,0.08898404281193917,-0.0982267147051179,0.0938289827050741,172.0
3.0,1.0,right,,,-0.11179126970099611,-0.2363356851370234,0.0,0.13871728707239067,172.0
2.0,0.0,right,14.0,224.0,,,,,172.0
3.0,1.0,left,,,-0.06275504741386151,-0.002092266513797625,0.19950694047581397,-0.08371451458467903,172.0
3.0,1.0,right,,,-0.028298656417869546,0.1142668265712947,-0.024067745845769345,0.0,172.0
0.0,0.0,,0.0,2202.0,,,,,173.0
1.0,0.0,left,0.0,1350.0,,,,,173.0
2.0,0.0,left,12.0,2250.0,,,,,173.0
3.0,1.0,left,,,-0.16468953201145764,0.0,-0.12383616407013831,0.198635202140793,173.0
3.0,1.0,right,,,0.0,0.0,0.011731557821222302,-0.04250279946915441,173.0
2.0,0.0,right,8.0,1.3,,,,,173.0
3.0,1.0,left,,,0.11971850905867187,-0.17701530411064242,-0.0,0.0,173.0
3.0,1.0,right,,,-0.10542247010906024,-0.0050783473490535885,0.2537820739539187,-0.08770634776762831,173.0
1.0,0.0,right,5.0,0.0,,,,,173.0
2.0,0.0,left,11.0,27.0,,,,,173.0
3.0,1.0,left,,,0.05338906964910992,0.3219866372549007,-0.08369602978808094,-0.060184629453281145,173.0
3.0,1.0,right,,,0.07050179915994984,-0.0,0.040236764487230195,-0.10150245075484123,173.0
2.0,0.0,right,11.0,67.0,,,,,173.0
3.0,1.0,left,,,-0.07235858421785363,-0.07473773154526266,-0.0,0.12381317164295128,173.0
3.0,1.0,right,,,-0.10049580170913767,0.29646590365031894,-0.010912849424776064,0.0,173.0
0.0,0.0,,8.0,0.5,,,,,174.0
1.0,0.0,left,14.0,80.0,,,,,174.0
2.0,1.0,left,,,0.0012290573406747987,-0.0,0.026225863025714127,-0.044737298046666034,174.0
2.0,0.0,right,15.0,226.0,,,,,174.0
3.0,1.0,left,,,0.06015875111120862,-0.0,0.0,-0.02381274305262553,174.0
3.0,1.0,right,,,0.04979905827162117,0.28506604800608115,-0.014798710333114265,-0.08892607340766717,174.0
1.0,0.0,right,9.0,396.0,,,,,174.0
2.0,0.0,left,14.0,90.0,,,,,174.0
3.0,1.0,left,,,-0.0012416170395589433,0.0027195481012652345,-0.010430179614046547,0.013945383507624282,174.0
3.0,1.0,right,,,-0.12999980432207012,-0.32839295577757854,0.02339729779384289,0.14599424433986452,174.0
2.0,0.0,right,0.0,1725.0,,,,,174.0
3.0,1.0,left,,,0.03847483377907845,-0.10367536055358689,0.0,-0.0,174.0
3.0,1.0,right,,,-0.08458005107075597,0.2736402609365416,-0.0,-0.0,174.0
0.0,0.0,,10.0,3.37,,,,,175.0
1.0,0.0,left,13.0,97.0,,,,,175.0
2.0,0.0,left,11.0,58.0,,,,,175.0
3.0,1.0,left,,,0.007244250127231627,-0.0,-0.0520182664178178,0.08044392229124918,175.0
3.0,1.0,right,,,-0.028882423546247045,-0.0536637253747731,0.18263600258527668,-0.09144203612970049,175.0
2.0,0.0,right,13.0,193.0,,,,,175.0
3.0,1.0,left,,,-0.10048165004848471,0.08354107913245976,-0.18565842066922827,0.166853106085586,175.0
3.0,1.0,right,,,-0.11581425107644597,0.05550523443194824,0.0,0.0,175.0
1.0,0.0,right,15.0,226.0,,,,,175.0
2.0,0.0,left,15.0,142.0,,,,,175.0
